"Country or Area","SNA93 Table Code","Sub Group","Item","SNA93 Item Code","Fiscal Year","Series","Currency","SNA System","Base Year","Value","Value Footnotes"
"Singapore","2.2","Industries","Plus: Taxes less Subsidies on products","D.21-D.31","1996","20"," Singapore dollar                       ","1968","1990","672000000",""
"Singapore","2.2","Industries","Plus: Taxes less Subsidies on products","D.21-D.31","1996","20"," Singapore dollar                       ","1968","1995","8778400000",""
"Singapore","2.2","Industries","Plus: Taxes less Subsidies on products","D.21-D.31","1996","20"," Singapore dollar                       ","1968","2000","9616900000",""
"Singapore","2.2","Industries","Equals: GROSS DOMESTIC PRODUCT","B.1*g","1996","200","Singapore dollar","1993","2005","134224700000","95"
"Singapore","2.2","Industries","Equals: GROSS DOMESTIC PRODUCT","B.1*g","1996","100","Singapore dollar","1993","2000","126788600000",""
"Singapore","2.2","Industries","Equals: GROSS DOMESTIC PRODUCT","B.1*g","1996","20"," Singapore dollar                       ","1968","1990","110730000000",""
"Singapore","2.2","Industries","Equals: GROSS DOMESTIC PRODUCT","B.1*g","1996","20"," Singapore dollar                       ","1968","1995","128679000000",""
"Singapore","2.2","Industries","Equals: GROSS DOMESTIC PRODUCT","B.1*g","1996","20"," Singapore dollar                       ","1968","2000","126901100000",""
"Singapore","2.2","Industries","Agriculture, hunting, forestry; fishing","A+B","1995","200","Singapore dollar","1993","2005","181500000","92"
"Singapore","2.2","Industries","Agriculture, hunting, forestry; fishing","A+B","1995","100","Singapore dollar","1993","2000","183100000","92"
"Singapore","2.2","Industries","Agriculture, hunting, forestry; fishing","A+B","1995","20"," Singapore dollar                       ","1968","1995","206800000","92"
"Singapore","2.2","Industries","Manufacturing","D","1995","200","Singapore dollar","1993","2005","31384300000",""
"Singapore","2.2","Industries","Manufacturing","D","1995","100","Singapore dollar","1993","2000","29698500000",""
"Singapore","2.2","Industries","Manufacturing","D","1995","20"," Singapore dollar                       ","1968","1990","26609000000",""
"Singapore","2.2","Industries","Manufacturing","D","1995","20"," Singapore dollar                       ","1968","1995","29401300000",""
"Singapore","2.2","Industries","Electricity, gas and  water supply","E","1995","200","Singapore dollar","1993","2005","1790300000",""
"Singapore","2.2","Industries","Electricity, gas and  water supply","E","1995","100","Singapore dollar","1993","2000","1958700000",""
"Singapore","2.2","Industries","Electricity, gas and  water supply","E","1995","20"," Singapore dollar                       ","1968","1990","1741000000",""
"Singapore","2.2","Industries","Electricity, gas and  water supply","E","1995","20"," Singapore dollar                       ","1968","1995","1817300000",""
"Singapore","2.2","Industries","Construction","F","1995","200","Singapore dollar","1993","2005","6188200000",""
"Singapore","2.2","Industries","Construction","F","1995","100","Singapore dollar","1993","2000","6660800000",""
"Singapore","2.2","Industries","Construction","F","1995","20"," Singapore dollar                       ","1968","1990","7459000000",""
"Singapore","2.2","Industries","Construction","F","1995","20"," Singapore dollar                       ","1968","1995","8384900000",""
"Singapore","2.2","Industries","Wholesale, retail trade, repair of motor vehicles, motorcycles and personal and household goods; hotels and restaurants","G+H","1995","200","Singapore dollar","1993","2005","20915400000",""
"Singapore","2.2","Industries","Wholesale, retail trade, repair of motor vehicles, motorcycles and personal and household goods; hotels and restaurants","G+H","1995","20"," Singapore dollar                       ","1968","1990","20822000000",""
"Singapore","2.2","Industries","Wholesale, retail trade, repair of motor vehicles, motorcycles and personal and household goods; hotels and restaurants","G+H","1995","20"," Singapore dollar                       ","1968","1995","19010500000",""
"Singapore","2.2","Industries","Wholesale, retail trade, repair of motor vehicles, motorcycles and personal and household goods","G","1995","200","Singapore dollar","1993","2005","17644300000",""
"Singapore","2.2","Industries","Wholesale, retail trade, repair of motor vehicles, motorcycles and personal and household goods","G","1995","100","Singapore dollar","1993","2000","16888800000","96"
"Singapore","2.2","Industries","Wholesale, retail trade, repair of motor vehicles, motorcycles and personal and household goods","G","1995","20"," Singapore dollar                       ","1968","1990","17451000000",""
"Singapore","2.2","Industries","Wholesale, retail trade, repair of motor vehicles, motorcycles and personal and household goods","G","1995","20"," Singapore dollar                       ","1968","1995","15842700000",""
"Singapore","2.2","Industries","Hotels and restaurants","H","1995","200","Singapore dollar","1993","2005","3271100000",""
"Singapore","2.2","Industries","Hotels and restaurants","H","1995","100","Singapore dollar","1993","2000","2855000000",""
"Singapore","2.2","Industries","Hotels and restaurants","H","1995","20"," Singapore dollar                       ","1968","1990","3371000000",""
"Singapore","2.2","Industries","Hotels and restaurants","H","1995","20"," Singapore dollar                       ","1968","1995","3167800000",""
"Singapore","2.2","Industries","Transport, storage and communications","I","1995","200","Singapore dollar","1993","2005","15510100000",""
"Singapore","2.2","Industries","Transport, storage and communications","I","1995","20"," Singapore dollar                       ","1968","1990","13376000000",""
"Singapore","2.2","Industries","Transport, storage and communications","I","1995","20"," Singapore dollar                       ","1968","1995","14202600000",""
"Singapore","2.2","Industries","Land transport; transport via pipelines, water transport; air transport; Supporting and auxiliary transport activities; activities of travel agencies","60-63","1995","200","Singapore dollar","1993","2005","12913700000",""
"Singapore","2.2","Industries","Land transport; transport via pipelines, water transport; air transport; Supporting and auxiliary transport activities; activities of travel agencies","60-63","1995","100","Singapore dollar","1993","2000","11528300000",""
"Singapore","2.2","Industries","Post and telecommunications","64","1995","200","Singapore dollar","1993","2005","2596400000",""
"Singapore","2.2","Industries","Post and telecommunications","64","1995","100","Singapore dollar","1993","2000","2778500000",""
"Singapore","2.2","Industries","Financial intermediation, real estate, renting and business activities","J+K","1995","200","Singapore dollar","1993","2005","27237600000",""
"Singapore","2.2","Industries","Financial intermediation, real estate, renting and business activities","J+K","1995","20"," Singapore dollar                       ","1968","1990","27803000000",""
"Singapore","2.2","Industries","Financial intermediation, real estate, renting and business activities","J+K","1995","20"," Singapore dollar                       ","1968","1995","33008600000",""
"Singapore","2.2","Industries","Financial intermediation","J","1995","200","Singapore dollar","1993","2005","13754700000",""
"Singapore","2.2","Industries","Financial intermediation","J","1995","100","Singapore dollar","1993","2000","12989900000",""
"Singapore","2.2","Industries","Financial intermediation","J","1995","20"," Singapore dollar                       ","1968","1990","12176000000",""
"Singapore","2.2","Industries","Financial intermediation","J","1995","20"," Singapore dollar                       ","1968","1995","13093700000",""
"Singapore","2.2","Industries","Real estate, renting and business activities","K","1995","200","Singapore dollar","1993","2005","13482900000","93"
"Singapore","2.2","Industries","Real estate, renting and business activities","K","1995","100","Singapore dollar","1993","2000","14688800000","26"
"Singapore","2.2","Industries","Real estate, renting and business activities","K","1995","20"," Singapore dollar                       ","1968","1990","15627000000",""
"Singapore","2.2","Industries","Real estate, renting and business activities","K","1995","20"," Singapore dollar                       ","1968","1995","19914900000",""
"Singapore","2.2","Industries","Public administration and defence; compulsory social security","L","1995","20"," Singapore dollar                       ","1968","1990","5403000000",""
"Singapore","2.2","Industries","Education; health and social work; other community, social and personal services","M+N+O","1995","200","Singapore dollar","1993","2005","11292600000","94"
