"Country or Area","SNA93 Table Code","Sub Group","Item","SNA93 Item Code","Fiscal Year","Series","Currency","SNA System","Fiscal Year Type","Base Year","Value","Value Footnotes"
"Germany","2.5","Industries","Plus: Taxes less Subsidies on products","D.21-D.31","2002","300","1999 DEM euro / euro","1993","Western calendar year","2000","199306430000",""
"Germany","2.5","Industries","Plus: Taxes less Subsidies on products","D.21-D.31","2002","300","1999 DEM euro / euro","1993","Western calendar year","2005","230359260000",""
"Germany","2.5","Industries","Plus: Taxes on products","D.21","2002","1000","Euro","2008","Western calendar year","2010","274716300000",""
"Germany","2.5","Industries","Plus: Taxes on products","D.21","2002","1000","Euro","2008","Western calendar year","2015","292503000000",""
"Germany","2.5","Industries","Plus: Taxes on products","D.21","2002","300","1999 DEM euro / euro","1993","Western calendar year","2000","209214200000",""
"Germany","2.5","Industries","Plus: Taxes on products","D.21","2002","300","1999 DEM euro / euro","1993","Western calendar year","2005","235237500000",""
"Germany","2.5","Industries","Less: Subsidies on products","D.31","2002","1000","Euro","2008","Western calendar year","2010","15501220000",""
"Germany","2.5","Industries","Less: Subsidies on products","D.31","2002","1000","Euro","2008","Western calendar year","2015","14364000000",""
"Germany","2.5","Industries","Less: Subsidies on products","D.31","2002","300","1999 DEM euro / euro","1993","Western calendar year","2000","9911020000",""
"Germany","2.5","Industries","Less: Subsidies on products","D.31","2002","300","1999 DEM euro / euro","1993","Western calendar year","2005","6001610000",""
"Germany","2.5","Industries","Plus: Statistical discrepancy","","2002","1000","Euro","2008","Western calendar year","2010","-3131900000",""
"Germany","2.5","Industries","Plus: Statistical discrepancy","","2002","300","1999 DEM euro / euro","1993","Western calendar year","2000","85070000",""
"Germany","2.5","Industries","Plus: Statistical discrepancy","","2002","300","1999 DEM euro / euro","1993","Western calendar year","2005","-633780000",""
"Germany","2.5","Industries","Equals: GROSS DOMESTIC PRODUCT","B.1*g","2002","1000","Euro","2008","Western calendar year","2010","2398681780000",""
"Germany","2.5","Industries","Equals: GROSS DOMESTIC PRODUCT","B.1*g","2002","1000","Euro","2008","Western calendar year","2015","2593436260000","1"
"Germany","2.5","Industries","Equals: GROSS DOMESTIC PRODUCT","B.1*g","2002","300","1999 DEM euro / euro","1993","Western calendar year","2000","2088075000000",""
"Germany","2.5","Industries","Equals: GROSS DOMESTIC PRODUCT","B.1*g","2002","300","1999 DEM euro / euro","1993","Western calendar year","2005","2192146200000","1"
"Germany","2.5","Industries","Agriculture, forestry and fishing","A","2001","1000","Euro","2008","Western calendar year","2010","16569740000",""
"Germany","2.5","Industries","Agriculture, forestry and fishing","A","2001","1000","Euro","2008","Western calendar year","2015","18969160000",""
"Germany","2.5","Industries","Agriculture, forestry and fishing","A","2001","300","1999 DEM euro / euro","1993","Western calendar year","2005","12976590000",""
"Germany","2.5","Industries","Manufacturing, mining and quarrying and other industrial activities","B+C+D+E","2001","1000","Euro","2008","Western calendar year","2010","535471500000",""
"Germany","2.5","Industries","Manufacturing, mining and quarrying and other industrial activities","B+C+D+E","2001","1000","Euro","2008","Western calendar year","2015","556317650000",""
"Germany","2.5","Industries","Manufacturing, mining and quarrying and other industrial activities","B+C+D+E","2001","300","1999 DEM euro / euro","1993","Western calendar year","2005","480893120000",""
"Germany","2.5","Industries","Manufacturing","C","2001","1000","Euro","2008","Western calendar year","2010","466336410000",""
"Germany","2.5","Industries","Manufacturing","C","2001","1000","Euro","2008","Western calendar year","2015","493165390000",""
"Germany","2.5","Industries","Manufacturing","C","2001","300","1999 DEM euro / euro","1993","Western calendar year","2005","419293400000",""
"Germany","2.5","Industries","Construction","F","2001","1000","Euro","2008","Western calendar year","2010","113860960000",""
"Germany","2.5","Industries","Construction","F","2001","1000","Euro","2008","Western calendar year","2015","138197100000",""
"Germany","2.5","Industries","Construction","F","2001","300","1999 DEM euro / euro","1993","Western calendar year","2005","95007940000",""
"Germany","2.5","Industries","Wholesale and retail trade, transportation and storage, accommodation and food service activities","G+H+I","2001","1000","Euro","2008","Western calendar year","2010","331372520000",""
"Germany","2.5","Industries","Wholesale and retail trade, transportation and storage, accommodation and food service activities","G+H+I","2001","1000","Euro","2008","Western calendar year","2015","352146400000",""
"Germany","2.5","Industries","Wholesale and retail trade, transportation and storage, accommodation and food service activities","G+H+I","2001","300","1999 DEM euro / euro","1993","Western calendar year","2005","305590570000",""
"Germany","2.5","Industries","Information and communication","J","2001","1000","Euro","2008","Western calendar year","2010","77870460000",""
"Germany","2.5","Industries","Information and communication","J","2001","1000","Euro","2008","Western calendar year","2015","73894610000",""
"Germany","2.5","Industries","Information and communication","J","2001","300","1999 DEM euro / euro","1993","Western calendar year","2005","82906370000",""
"Germany","2.5","Industries","Financial and insurance activities","K","2001","1000","Euro","2008","Western calendar year","2010","153198660000",""
"Germany","2.5","Industries","Financial and insurance activities","K","2001","1000","Euro","2008","Western calendar year","2015","171485850000",""
"Germany","2.5","Industries","Financial and insurance activities","K","2001","300","1999 DEM euro / euro","1993","Western calendar year","2005","123074210000",""
"Germany","2.5","Industries","Real estate activities","L","2001","1000","Euro","2008","Western calendar year","2010","228683910000",""
"Germany","2.5","Industries","Real estate activities","L","2001","1000","Euro","2008","Western calendar year","2015","240835440000",""
"Germany","2.5","Industries","Real estate activities","L","2001","300","1999 DEM euro / euro","1993","Western calendar year","2005","209425850000",""
"Germany","2.5","Industries","Professional, scientific, technical, administrative and support service activities","M+N","2001","1000","Euro","2008","Western calendar year","2010","233153240000",""
"Germany","2.5","Industries","Professional, scientific, technical, administrative and support service activities","M+N","2001","1000","Euro","2008","Western calendar year","2015","263526220000",""
"Germany","2.5","Industries","Professional, scientific, technical, administrative and support service activities","M+N","2001","300","1999 DEM euro / euro","1993","Western calendar year","2005","216881690000",""
"Germany","2.5","Industries","Public administration and defence, education, human health and social work activities","O+P+Q","2001","1000","Euro","2008","Western calendar year","2010","374573300000",""
"Germany","2.5","Industries","Public administration and defence, education, human health and social work activities","O+P+Q","2001","1000","Euro","2008","Western calendar year","2015","426309420000",""
"Germany","2.5","Industries","Public administration and defence, education, human health and social work activities","O+P+Q","2001","300","1999 DEM euro / euro","1993","Western calendar year","2005","347022820000",""
"Germany","2.5","Industries","Other service activities","R+S+T","2001","1000","Euro","2008","Western calendar year","2010","94501090000",""
"Germany","2.5","Industries","Other service activities","R+S+T","2001","1000","Euro","2008","Western calendar year","2015","109461890000",""
"Germany","2.5","Industries","Other service activities","R+S+T","2001","300","1999 DEM euro / euro","1993","Western calendar year","2005","89738880000",""
"Germany","2.5","Industries","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","2001","1000","Euro","2008","Western calendar year","2010","2135262890000",""
"Germany","2.5","Industries","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","2001","1000","Euro","2008","Western calendar year","2015","2316439020000",""
"Germany","2.5","Industries","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","2001","300","1999 DEM euro / euro","1993","Western calendar year","2000","1883671760000",""
"Germany","2.5","Industries","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","2001","300","1999 DEM euro / euro","1993","Western calendar year","2005","1956802910000",""
"Germany","2.5","Industries","Plus: Taxes less Subsidies on products","D.21-D.31","2001","1000","Euro","2008","Western calendar year","2010","267562790000",""
"Germany","2.5","Industries","Plus: Taxes less Subsidies on products","D.21-D.31","2001","1000","Euro","2008","Western calendar year","2015","285941000000",""
"Germany","2.5","Industries","Plus: Taxes less Subsidies on products","D.21-D.31","2001","300","1999 DEM euro / euro","1993","Western calendar year","2000","204340150000",""
"Germany","2.5","Industries","Plus: Taxes less Subsidies on products","D.21-D.31","2001","300","1999 DEM euro / euro","1993","Western calendar year","2005","236115520000",""
"Germany","2.5","Industries","Plus: Taxes on products","D.21","2001","1000","Euro","2008","Western calendar year","2010","282439780000",""
"Germany","2.5","Industries","Plus: Taxes on products","D.21","2001","1000","Euro","2008","Western calendar year","2015","300712000000",""
"Germany","2.5","Industries","Plus: Taxes on products","D.21","2001","300","1999 DEM euro / euro","1993","Western calendar year","2000","214674780000",""
"Germany","2.5","Industries","Plus: Taxes on products","D.21","2001","300","1999 DEM euro / euro","1993","Western calendar year","2005","241515000000",""
"Germany","2.5","Industries","Less: Subsidies on products","D.31","2001","1000","Euro","2008","Western calendar year","2010","16338020000",""
"Germany","2.5","Industries","Less: Subsidies on products","D.31","2001","1000","Euro","2008","Western calendar year","2015","15139000000",""
"Germany","2.5","Industries","Less: Subsidies on products","D.31","2001","300","1999 DEM euro / euro","1993","Western calendar year","2000","10340130000",""
"Germany","2.5","Industries","Less: Subsidies on products","D.31","2001","300","1999 DEM euro / euro","1993","Western calendar year","2005","6369790000",""
