"Country or Area","SNA93 Table Code","Sub Group","Item","SNA93 Item Code","Fiscal Year","Series","Currency","SNA System","Base Year","Value","Value Footnotes"
"Barbados","2.5","Industries","Plus: Taxes less Subsidies on products","D.21-D.31","2013","100","Barbados dollar","1993","2010","1173669000",""
"Barbados","2.5","Industries","Equals: GROSS DOMESTIC PRODUCT","B.1*g","2013","1000","Barbados dollar","2008","2016","10554516844.0822",""
"Barbados","2.5","Industries","Equals: GROSS DOMESTIC PRODUCT","B.1*g","2013","100","Barbados dollar","1993","2010","8828947000",""
"Barbados","2.5","Industries","Agriculture, forestry and fishing","A","2012","1000","Barbados dollar","2008","2016","213376583.451474",""
"Barbados","2.5","Industries","Agriculture, forestry and fishing","A","2012","100","Barbados dollar","1993","2010","110000000",""
"Barbados","2.5","Industries","Manufacturing, mining and quarrying and other industrial activities","B+C+D+E","2012","1000","Barbados dollar","2008","2016","933473234.905039",""
"Barbados","2.5","Industries","Manufacturing, mining and quarrying and other industrial activities","B+C+D+E","2012","100","Barbados dollar","1993","2010","741268000",""
"Barbados","2.5","Industries","Mining and quarrying","B","2012","1000","Barbados dollar","2008","2016","43232140.6883",""
"Barbados","2.5","Industries","Mining and quarrying","B","2012","100","Barbados dollar","1993","2010","16341000",""
"Barbados","2.5","Industries","Manufacturing","C","2012","1000","Barbados dollar","2008","2016","649589056.506211",""
"Barbados","2.5","Industries","Manufacturing","C","2012","100","Barbados dollar","1993","2010","503624000",""
"Barbados","2.5","Industries","Electricity, gas, steam and air conditioning supply","D","2012","1000","Barbados dollar","2008","2016","240652037.710527",""
"Barbados","2.5","Industries","Electricity, gas, steam and air conditioning supply","D","2012","100","Barbados dollar","1993","2010","221303000","7"
"Barbados","2.5","Industries","Construction","F","2012","1000","Barbados dollar","2008","2016","521463364.487751",""
"Barbados","2.5","Industries","Construction","F","2012","100","Barbados dollar","1993","2010","504047000",""
"Barbados","2.5","Industries","Wholesale and retail trade, transportation and storage, accommodation and food service activities","G+H+I","2012","1000","Barbados dollar","2008","2016","2861644638.95721",""
"Barbados","2.5","Industries","Wholesale and retail trade, transportation and storage, accommodation and food service activities","G+H+I","2012","100","Barbados dollar","1993","2010","2269001000",""
"Barbados","2.5","Industries","Wholesale and retail trade; repair of motor vehicles and motorcycles","G","2012","1000","Barbados dollar","2008","2016","1293697142.4317",""
"Barbados","2.5","Industries","Wholesale and retail trade; repair of motor vehicles and motorcycles","G","2012","100","Barbados dollar","1993","2010","796050000",""
"Barbados","2.5","Industries","Transportation and storage","H","2012","1000","Barbados dollar","2008","2016","615654058.051907",""
"Barbados","2.5","Industries","Transportation and storage","H","2012","100","Barbados dollar","1993","2010","397031000",""
"Barbados","2.5","Industries","Accommodation and food service activities","I","2012","1000","Barbados dollar","2008","2016","952293438.473601",""
"Barbados","2.5","Industries","Accommodation and food service activities","I","2012","100","Barbados dollar","1993","2010","1075920000",""
"Barbados","2.5","Industries","Information and communication","J","2012","1000","Barbados dollar","2008","2016","599970114.465226",""
"Barbados","2.5","Industries","Information and communication","J","2012","100","Barbados dollar","1993","2010","587517000",""
"Barbados","2.5","Industries","Financial and insurance activities","K","2012","1000","Barbados dollar","2008","2016","826453937.917721",""
"Barbados","2.5","Industries","Financial and insurance activities","K","2012","100","Barbados dollar","1993","2010","780313000",""
"Barbados","2.5","Industries","Real estate activities","L","2012","1000","Barbados dollar","2008","2016","1072794201.72678",""
"Barbados","2.5","Industries","Real estate activities","L","2012","100","Barbados dollar","1993","2010","836374000",""
"Barbados","2.5","Industries","Professional, scientific, technical, administrative and support service activities","M+N","2012","1000","Barbados dollar","2008","2016","885945686.878206",""
"Barbados","2.5","Industries","Professional, scientific, technical, administrative and support service activities","M+N","2012","100","Barbados dollar","1993","2010","761351000",""
"Barbados","2.5","Industries","Public administration and defence, education, human health and social work activities","O+P+Q","2012","1000","Barbados dollar","2008","2016","1554570325.3237",""
"Barbados","2.5","Industries","Public administration and defence, education, human health and social work activities","O+P+Q","2012","100","Barbados dollar","1993","2010","955879000","8"
"Barbados","2.5","Industries","Public administration and defence; compulsory social security","O","2012","1000","Barbados dollar","2008","2016","533891838.601079",""
"Barbados","2.5","Industries","Public administration and defence; compulsory social security","O","2012","100","Barbados dollar","1993","2010","560948000",""
"Barbados","2.5","Industries","Education","P","2012","1000","Barbados dollar","2008","2016","497663432.348405",""
"Barbados","2.5","Industries","Education","P","2012","100","Barbados dollar","1993","2010","284846000","9"
"Barbados","2.5","Industries","Human health and social work activities","Q","2012","1000","Barbados dollar","2008","2016","523015054.374215",""
"Barbados","2.5","Industries","Human health and social work activities","Q","2012","100","Barbados dollar","1993","2010","110085000","10"
"Barbados","2.5","Industries","Other service activities","R+S+T","2012","1000","Barbados dollar","2008","2016","327271280.963648",""
"Barbados","2.5","Industries","Other service activities","R+S+T","2012","100","Barbados dollar","1993","2010","378566000","11"
"Barbados","2.5","Industries","Other service activities","S","2012","1000","Barbados dollar","2008","2016","174484234.845776",""
"Barbados","2.5","Industries","Private households with employed persons","T","2012","1000","Barbados dollar","2008","2016","152787046.117872",""
"Barbados","2.5","Industries","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","2012","1000","Barbados dollar","2008","2016","9391965643.79835","6"
"Barbados","2.5","Industries","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","2012","100","Barbados dollar","1993","2010","7771039000","6"
"Barbados","2.5","Industries","Less: Financial intermediation services indirectly measured (FISIM)","P.119","2012","1000","Barbados dollar","2008","2016","404997725.278402",""
"Barbados","2.5","Industries","Less: Financial intermediation services indirectly measured (FISIM)","P.119","2012","100","Barbados dollar","1993","2010","153278000",""
"Barbados","2.5","Industries","Plus: Taxes less Subsidies on products","D.21-D.31","2012","1000","Barbados dollar","2008","2016","1270280548.45453",""
"Barbados","2.5","Industries","Plus: Taxes less Subsidies on products","D.21-D.31","2012","100","Barbados dollar","1993","2010","1187576000",""
"Barbados","2.5","Industries","Equals: GROSS DOMESTIC PRODUCT","B.1*g","2012","1000","Barbados dollar","2008","2016","10662246192.2529",""
"Barbados","2.5","Industries","Equals: GROSS DOMESTIC PRODUCT","B.1*g","2012","100","Barbados dollar","1993","2010","8958615000",""
"Barbados","2.5","Industries","Agriculture, forestry and fishing","A","2011","1000","Barbados dollar","2008","2016","211436796.329188",""
"Barbados","2.5","Industries","Agriculture, forestry and fishing","A","2011","100","Barbados dollar","1993","2010","109001000",""
"Barbados","2.5","Industries","Manufacturing, mining and quarrying and other industrial activities","B+C+D+E","2011","1000","Barbados dollar","2008","2016","958707636.18857",""
"Barbados","2.5","Industries","Manufacturing, mining and quarrying and other industrial activities","B+C+D+E","2011","100","Barbados dollar","1993","2010","758334000",""
"Barbados","2.5","Industries","Mining and quarrying","B","2011","1000","Barbados dollar","2008","2016","47210558.5430516",""
"Barbados","2.5","Industries","Mining and quarrying","B","2011","100","Barbados dollar","1993","2010","17809000",""
"Barbados","2.5","Industries","Manufacturing","C","2011","1000","Barbados dollar","2008","2016","676934743.555321",""
"Barbados","2.5","Industries","Manufacturing","C","2011","100","Barbados dollar","1993","2010","524777000",""
"Barbados","2.5","Industries","Electricity, gas, steam and air conditioning supply","D","2011","1000","Barbados dollar","2008","2016","234562334.090198",""
"Barbados","2.5","Industries","Electricity, gas, steam and air conditioning supply","D","2011","100","Barbados dollar","1993","2010","215748000","7"
"Barbados","2.5","Industries","Construction","F","2011","1000","Barbados dollar","2008","2016","520190412.507932",""
"Barbados","2.5","Industries","Construction","F","2011","100","Barbados dollar","1993","2010","502973000",""
"Barbados","2.5","Industries","Wholesale and retail trade, transportation and storage, accommodation and food service activities","G+H+I","2011","1000","Barbados dollar","2008","2016","2981451069.1761",""
"Barbados","2.5","Industries","Wholesale and retail trade, transportation and storage, accommodation and food service activities","G+H+I","2011","100","Barbados dollar","1993","2010","2361085000",""
"Barbados","2.5","Industries","Wholesale and retail trade; repair of motor vehicles and motorcycles","G","2011","1000","Barbados dollar","2008","2016","1359023891.74178",""
"Barbados","2.5","Industries","Wholesale and retail trade; repair of motor vehicles and motorcycles","G","2011","100","Barbados dollar","1993","2010","836256000",""
"Barbados","2.5","Industries","Transportation and storage","H","2011","1000","Barbados dollar","2008","2016","635348784.846011",""
"Barbados","2.5","Industries","Transportation and storage","H","2011","100","Barbados dollar","1993","2010","409676000",""
"Barbados","2.5","Industries","Accommodation and food service activities","I","2011","1000","Barbados dollar","2008","2016","987078392.588307",""
"Barbados","2.5","Industries","Accommodation and food service activities","I","2011","100","Barbados dollar","1993","2010","1115153000",""
"Barbados","2.5","Industries","Information and communication","J","2011","1000","Barbados dollar","2008","2016","578728619.34884",""
"Barbados","2.5","Industries","Information and communication","J","2011","100","Barbados dollar","1993","2010","566708000",""
"Barbados","2.5","Industries","Financial and insurance activities","K","2011","1000","Barbados dollar","2008","2016","843294406.471985",""
